,Cont_Cont_mean_conn,Cont_Default_mean_conn,Cont_DorsAttn_mean_conn,Cont_Limbic_mean_conn,Cont_SalVentAttn_mean_conn,Cont_SomMot_mean_conn,Cont_Vis_mean_conn,Default_Default_mean_conn,Default_DorsAttn_mean_conn,Default_Limbic_mean_conn,Default_SalVentAttn_mean_conn,Default_SomMot_mean_conn,Default_Vis_mean_conn,DorsAttn_DorsAttn_mean_conn,DorsAttn_Limbic_mean_conn,DorsAttn_SalVentAttn_mean_conn,DorsAttn_SomMot_mean_conn,DorsAttn_Vis_mean_conn,Limbic_Limbic_mean_conn,Limbic_SalVentAttn_mean_conn,Limbic_SomMot_mean_conn,Limbic_Vis_mean_conn,SalVentAttn_SalVentAttn_mean_conn,SalVentAttn_SomMot_mean_conn,SalVentAttn_Vis_mean_conn,SomMot_SomMot_mean_conn,SomMot_Vis_mean_conn,Vis_Vis_mean_conn,group
30,0.727180446003732,0.4815685663455029,0.5681166371976487,0.6443546940241532,0.425147958039865,0.40007439241236503,0.3164590946570041,0.5518247653306019,0.4945448007104591,0.4679532284703626,0.3878895010576146,0.4274247718668664,0.4249679932598328,0.677760869266363,0.5838163106227622,0.44045906555552067,0.4911875117319232,0.4017067794617625,0.6668022426912926,0.49490105291465036,0.4130068372849106,0.32966057153335504,0.602706490583977,0.354208641212073,0.32651859468739364,0.44696861040263347,0.39471209670481827,0.4113715802456159,0.0
31,0.7485822403508312,0.23304401386499707,0.38677733482672183,0.5147811387246117,0.353400321540407,0.11086685809885391,-0.04601874530447743,0.19176016349768965,0.18761939608142986,0.23159752350751123,0.18748055851708278,0.13689012203233084,0.12105281589413591,0.4302789317855252,0.3731887827816804,0.2805331101970789,0.18060820047040643,0.07053122913374248,0.5078503032245523,0.3906245649971845,0.17322042731746312,0.06030519270380476,0.41502291205092723,0.12676304468018332,0.07854344143248382,0.20567595439480366,0.16896650371639013,0.22306172611670205,0.0
32,0.417242357092616,0.20111525074045963,0.24101729357495777,0.27994752929889544,0.24867312287749616,0.14192025766789362,0.11100977095783987,0.4180651690145581,0.2744295097110043,0.20880937221363446,0.2567002092430061,0.29052203761204515,0.3824965927322099,0.47964890853906683,0.23791417553736122,0.3164253287468993,0.2930663277016228,0.2569121746219303,0.3344223274470289,0.3637460178703759,0.18646447891686002,0.20432444448058576,0.5990444972935373,0.2298478876536652,0.28689633769354883,0.3036686765946405,0.3339199121844912,0.46440236143499275,0.0
33,0.6535842004993161,0.38022711521680824,0.47746962681731925,0.5739272939445204,0.5218702037114317,0.3480208680080856,0.23266659871745143,0.3372999247721364,0.32799271807815883,0.3492079747422772,0.35424487772064384,0.2839287494965697,0.25844140714380304,0.5944747420045853,0.555576865412527,0.6173542119147849,0.3586432916362496,0.25125975349392193,0.750050861161635,0.8291128117153795,0.36684496050824067,0.26482101574805955,1.1515184949457227,0.3774125046337185,0.3074259870617488,0.32613096518739615,0.2702728373360071,0.3002595719559627,0.0
34,0.4755040056401512,0.17865642330456544,0.18944884981275142,0.37457797165766515,0.22677222201568062,0.045753038276761034,-0.0007184629166208221,0.19027031222546595,0.1564603186656351,0.16886986465012258,0.14238651191101517,0.11859833597611724,0.12610011330954177,0.4388885549144189,0.22664056888564205,0.21641842905185,0.20597383480773548,0.15941967925098888,0.4319221037391823,0.34925170520888704,0.09054989204933007,0.04058027223033873,0.4550712979862514,0.11753821641716432,0.08946037886484928,0.22059280120173436,0.20543589104250495,0.2560532752325883,0.0
35,0.5074877267467627,0.19718382198215736,0.2544152022591918,0.2915360531591361,0.22450327406323203,0.1473374677266443,0.06716041354821274,0.3175239704453897,0.2012935881304832,0.19177405423300903,0.20564054779346552,0.20427611627486383,0.21946198607131465,0.2763481613107399,0.1819339517154769,0.21298825630717927,0.1710821061978632,0.1262843570392084,0.36392059581373454,0.28593060411477966,0.13390675535667504,0.08448037499947801,0.43583882615242026,0.1568100807100604,0.12568671225381672,0.21855696022456686,0.20505273568246718,0.24798041064898246,0.0
36,0.4399406177476961,0.08094031756547944,0.1646642196657542,0.2908979286525342,0.24593041709504268,0.05945460357482423,-0.036985868571045244,0.20664303566946052,0.11826876409584801,0.09528334413277759,0.12809933318978795,0.12438033592126148,0.15663564360221555,0.30398368794030267,0.1265643118863546,0.13824853482053032,0.15895338361097378,0.0669079997791223,0.3564151926195686,0.32834946401649795,0.10763552085350785,0.07410085094960121,0.43955135483615254,0.12104263980697781,0.10305938859701576,0.22260675338879757,0.21164338237163158,0.31660876075691147,0.0
37,0.8007739746053151,0.4235075161914023,0.5008339073959859,0.7250007584798299,0.6584588692848552,0.43439506136238093,0.34166060812627996,0.5364178400748562,0.47732672423913935,0.505578210130864,0.574749792886871,0.436448511210353,0.5072133573334712,0.6625345031144804,0.5696017438380377,0.5948729910972952,0.477492226319371,0.4539180076127574,0.8376948172189852,0.7469110043704,0.49831402430766797,0.4418110793555072,0.8361740010190467,0.527412058932196,0.527647062063831,0.4706545809263261,0.4550312706281478,0.5520816245903565,0.0
38,0.8265440350432397,0.48370228745629706,0.5317465915052403,0.6932576297392109,0.7080331378354626,0.4267213840582273,0.3719143443997207,0.47218451041630044,0.39471796168771106,0.4283653077752912,0.48799973700046867,0.4185836055577354,0.4032063903490958,0.5884582003543004,0.4913428604587262,0.5462421111863732,0.4234842992924209,0.3415109563498059,0.7368127561376048,0.7591953630021836,0.41558453347917246,0.385669880154385,0.9124580130634756,0.4572969335744593,0.4231411985032274,0.4528247650695314,0.4123676517751806,0.45196927768869755,0.0
39,0.8413089592951377,0.5129626684790765,0.6372268496425094,0.5879392288549344,0.6600817182620599,0.4456530152733179,0.41703649222863015,0.5929748105480483,0.5126747038338181,0.4256083283905063,0.5205059688653831,0.5194650861444902,0.5314873897243328,0.7000178485225033,0.5283016606592977,0.6006108661045617,0.4948434355336399,0.4454313440932784,0.6062030194009629,0.6425920338878589,0.38075072557641815,0.385764650360611,0.8995926931424629,0.4264847955083313,0.47762572475782344,0.5224268183299745,0.498414386081531,0.5366783009393818,0.0
